"ID","year","county","month","precip","avgT","minT","frozen"
33155012020,2020,"Trumbull","Jan",3.19,33.1,25.4,1
33155012020,2020,"Trumbull","Feb",2.82,31.2,22.7,1
33155012020,2020,"Trumbull","Mar",5.19,42.6,32.4,0
33155012020,2020,"Trumbull","Apr",3.74,44.6,33.2,0
33155012020,2020,"Trumbull","May",3.28,56.8,45.2,0
33155012020,2020,"Trumbull","Jun",3.57,67.9,55.3,0
33155012020,2020,"Trumbull","Jul",4.95,74.8,63.1,0
33155012020,2020,"Trumbull","Aug",4.39,70.4,58.4,0
33155012020,2020,"Trumbull","Sep",4.6,62.5,50.3,0
33155012020,2020,"Trumbull","Oct",5.02,52.3,42.5,0
33155012020,2020,"Trumbull","Nov",2.54,45.6,35.3,0
33155012020,2020,"Trumbull","Dec",3.26,33,26.9,1
33155012021,2021,"Trumbull","Jan",1.67,29.5,23.8,1
33155012021,2021,"Trumbull","Feb",1.38,24.2,16,1
33155012021,2021,"Trumbull","Mar",1.62,42.3,28.9,1
33155012021,2021,"Trumbull","Apr",3.28,49.1,37.1,0
33155012021,2021,"Trumbull","May",3.58,56.3,44.1,0
33155012021,2021,"Trumbull","Jun",4.27,69.8,58.8,0
33155012021,2021,"Trumbull","Jul",6.42,70.9,60.7,0
33155012021,2021,"Trumbull","Aug",6.98,72.9,62.3,0
33155012021,2021,"Trumbull","Sep",1.79,65.2,53.4,0
33155012021,2021,"Trumbull","Oct",6.02,58.9,49.5,0
33155012021,2021,"Trumbull","Nov",1.97,39.4,30.4,1
33155012021,2021,"Trumbull","Dec",3.01,37.9,28.8,1
33157012001,2001,"Tuscarawas","Jan",1.39,27.6,20.2,1
33157012001,2001,"Tuscarawas","Feb",1.2,34,25.7,1
33157012001,2001,"Tuscarawas","Mar",1.97,35.6,26.8,1
33157012001,2001,"Tuscarawas","Apr",3.22,53.3,40.2,0
33157012001,2001,"Tuscarawas","May",4.77,59.3,47.4,0
33157012001,2001,"Tuscarawas","Jun",2.79,67.7,56,0
33157012001,2001,"Tuscarawas","Jul",4,70.9,58.7,0
33157012001,2001,"Tuscarawas","Aug",2.57,72.5,61.8,0
33157012001,2001,"Tuscarawas","Sep",2.79,61.3,49.2,0
33157012001,2001,"Tuscarawas","Oct",4.08,53.8,42.8,0
33157012001,2001,"Tuscarawas","Nov",3.23,47.6,35.8,0
33157012001,2001,"Tuscarawas","Dec",3.03,36.9,28.8,1
33157012002,2002,"Tuscarawas","Jan",1.67,34,26.1,1
33157012002,2002,"Tuscarawas","Feb",1.32,34.4,24.2,1
33157012002,2002,"Tuscarawas","Mar",3.42,39.8,29.3,1
33157012002,2002,"Tuscarawas","Apr",4.46,52.2,40.6,0
33157012002,2002,"Tuscarawas","May",5.41,55.7,43.2,0
33157012002,2002,"Tuscarawas","Jun",3.57,70.3,58.6,0
33157012002,2002,"Tuscarawas","Jul",1.89,74.8,63,0
33157012002,2002,"Tuscarawas","Aug",2.42,73.3,60.8,0
33157012002,2002,"Tuscarawas","Sep",3.79,67,53.6,0
33157012002,2002,"Tuscarawas","Oct",3.52,50.9,42,0
33157012002,2002,"Tuscarawas","Nov",2.9,39.8,32.8,0
33157012002,2002,"Tuscarawas","Dec",2.45,30,23.3,1
33157012003,2003,"Tuscarawas","Jan",1.94,21.1,14.1,1
33157012003,2003,"Tuscarawas","Feb",2.97,25,16.8,1
33157012003,2003,"Tuscarawas","Mar",2.09,40.4,28.6,1
33157012003,2003,"Tuscarawas","Apr",2.26,52.3,39.7,0
33157012003,2003,"Tuscarawas","May",6.26,58.5,47.9,0
33157012003,2003,"Tuscarawas","Jun",2.39,65,54.2,0
33157012003,2003,"Tuscarawas","Jul",5.59,70.8,59.9,0
33157012003,2003,"Tuscarawas","Aug",7.59,71.8,61.7,0
33157012003,2003,"Tuscarawas","Sep",7.26,61.6,51.1,0
33157012003,2003,"Tuscarawas","Oct",2.55,50.1,38.6,0
33157012003,2003,"Tuscarawas","Nov",2.5,45.8,36.2,0
33157012003,2003,"Tuscarawas","Dec",2.55,32,25,1
33157012004,2004,"Tuscarawas","Jan",3.98,22.5,14.6,1
33157012004,2004,"Tuscarawas","Feb",2.35,30.4,20.9,1
33157012004,2004,"Tuscarawas","Mar",3.34,41.9,32.6,0
33157012004,2004,"Tuscarawas","Apr",4.19,50.4,39.8,0
33157012004,2004,"Tuscarawas","May",7.02,63.6,51.6,0
33157012004,2004,"Tuscarawas","Jun",8.12,66.6,56.3,0
33157012004,2004,"Tuscarawas","Jul",5.34,70.4,60.6,0
33157012004,2004,"Tuscarawas","Aug",5.57,67.8,57.5,0
33157012004,2004,"Tuscarawas","Sep",6.44,65,53.9,0
33157012004,2004,"Tuscarawas","Oct",2.63,52.9,42,0
33157012004,2004,"Tuscarawas","Nov",3.36,44.7,35.9,0
33157012004,2004,"Tuscarawas","Dec",4,32.5,24,1
33157012005,2005,"Tuscarawas","Jan",6.99,29.3,21.2,1
33157012005,2005,"Tuscarawas","Feb",1.78,32.3,23.4,1
33157012005,2005,"Tuscarawas","Mar",2.17,35.1,26,1
33157012005,2005,"Tuscarawas","Apr",4.86,51.6,39.2,0
33157012005,2005,"Tuscarawas","May",3.47,55.4,42.8,0
33157012005,2005,"Tuscarawas","Jun",1.06,70.8,59,0
33157012005,2005,"Tuscarawas","Jul",5.44,74.4,63.2,0
33157012005,2005,"Tuscarawas","Aug",6.53,73.1,62.3,0
33157012005,2005,"Tuscarawas","Sep",3.33,66.4,54.4,0
33157012005,2005,"Tuscarawas","Oct",3.57,53.1,43.2,0
33157012005,2005,"Tuscarawas","Nov",3.45,43.9,33.5,0
33157012005,2005,"Tuscarawas","Dec",1.33,27.8,21.2,1
33157012006,2006,"Tuscarawas","Jan",3.58,38.6,30.7,1
33157012006,2006,"Tuscarawas","Feb",1.54,31.6,23.5,1
33157012006,2006,"Tuscarawas","Mar",2.32,38.4,29.2,1
33157012006,2006,"Tuscarawas","Apr",2.23,53.5,40.7,0
33157012006,2006,"Tuscarawas","May",5.02,58.2,46.6,0
33157012006,2006,"Tuscarawas","Jun",4.85,66.2,54.6,0
33157012006,2006,"Tuscarawas","Jul",6.38,73.7,63.8,0
33157012006,2006,"Tuscarawas","Aug",1.88,72.4,61.7,0
33157012006,2006,"Tuscarawas","Sep",5.67,61,52,0
33157012006,2006,"Tuscarawas","Oct",5.6,49.7,39.7,0
33157012006,2006,"Tuscarawas","Nov",1.91,44.1,34.4,0
33157012006,2006,"Tuscarawas","Dec",2.18,38.1,29.2,1
33157012007,2007,"Tuscarawas","Jan",4.15,32.1,24.9,1
33157012007,2007,"Tuscarawas","Feb",1.39,19.5,10.9,1
33157012007,2007,"Tuscarawas","Mar",5.39,42.6,31.9,1
33157012007,2007,"Tuscarawas","Apr",3.56,47.3,37.5,0
33157012007,2007,"Tuscarawas","May",2.1,62.6,48.2,0
33157012007,2007,"Tuscarawas","Jun",3.28,68.6,55.9,0
33157012007,2007,"Tuscarawas","Jul",4.43,69.8,57.9,0
33157012007,2007,"Tuscarawas","Aug",4.79,73.4,63.2,0
33157012007,2007,"Tuscarawas","Sep",1.88,65.9,52.4,0
33157012007,2007,"Tuscarawas","Oct",3.24,59.3,48,0
33157012007,2007,"Tuscarawas","Nov",2.77,41.8,32.4,0
33157012007,2007,"Tuscarawas","Dec",4.7,34.1,27,1
33157012008,2008,"Tuscarawas","Jan",2.12,29.6,20.9,1
33157012008,2008,"Tuscarawas","Feb",5.08,28.8,20.1,1
33157012008,2008,"Tuscarawas","Mar",6.94,36.5,28.2,1
33157012008,2008,"Tuscarawas","Apr",2.35,53.1,40.8,0
33157012008,2008,"Tuscarawas","May",4.26,57,45.1,0
33157012008,2008,"Tuscarawas","Jun",5.41,70.3,59.2,0
33157012008,2008,"Tuscarawas","Jul",4.77,72.4,61.1,0
33157012008,2008,"Tuscarawas","Aug",1.55,69.2,57,0
33157012008,2008,"Tuscarawas","Sep",3.16,65.7,53.2,0
33157012008,2008,"Tuscarawas","Oct",1.96,50.4,38.8,0
33157012008,2008,"Tuscarawas","Nov",2.21,39,29.7,1
33157012008,2008,"Tuscarawas","Dec",4.61,31.3,22.8,1
33157012009,2009,"Tuscarawas","Jan",2.65,20.1,11.5,1
33157012009,2009,"Tuscarawas","Feb",1.92,30.5,20.8,1
33157012009,2009,"Tuscarawas","Mar",1.8,41.5,29.2,1
33157012009,2009,"Tuscarawas","Apr",3.6,50.6,38.8,0
33157012009,2009,"Tuscarawas","May",2.35,61,48.6,0
33157012009,2009,"Tuscarawas","Jun",3.88,67.7,56,0
33157012009,2009,"Tuscarawas","Jul",4.09,68.1,57.5,0
33157012009,2009,"Tuscarawas","Aug",3.83,70.6,60.3,0
33157012009,2009,"Tuscarawas","Sep",2.79,63.9,53.5,0
33157012009,2009,"Tuscarawas","Oct",3.25,49.6,39.6,0
33157012009,2009,"Tuscarawas","Nov",0.98,46.4,37.1,0
33157012009,2009,"Tuscarawas","Dec",2.97,30.2,22.7,1
33157012010,2010,"Tuscarawas","Jan",1.95,25.1,18.7,1
33157012010,2010,"Tuscarawas","Feb",1.84,25.8,19,1
33157012010,2010,"Tuscarawas","Mar",2.73,41.8,30.6,1
33157012010,2010,"Tuscarawas","Apr",2.15,54.6,41,0
33157012010,2010,"Tuscarawas","May",3.8,62.4,50.9,0
33157012010,2010,"Tuscarawas","Jun",8.72,70.6,60.2,0
33157012010,2010,"Tuscarawas","Jul",3.98,74.4,63.3,0
33157012010,2010,"Tuscarawas","Aug",2.65,73.5,62.3,0
33157012010,2010,"Tuscarawas","Sep",3.3,64.4,52,0
33157012010,2010,"Tuscarawas","Oct",2.57,53,41,0
33157012010,2010,"Tuscarawas","Nov",4.73,41.3,29.8,1
33157012010,2010,"Tuscarawas","Dec",1.43,24.4,18.3,1
33157012011,2011,"Tuscarawas","Jan",1.48,22.8,15,1
33157012011,2011,"Tuscarawas","Feb",4.53,30.4,21.4,1
33157012011,2011,"Tuscarawas","Mar",5.13,38.7,29.1,1
33157012011,2011,"Tuscarawas","Apr",6.69,51.4,39.7,0
33157012011,2011,"Tuscarawas","May",4.39,62.4,51.7,0
33157012011,2011,"Tuscarawas","Jun",6.89,69.3,58.6,0
33157012011,2011,"Tuscarawas","Jul",3.9,75.8,64.6,0
33157012011,2011,"Tuscarawas","Aug",5.75,70.2,59.2,0
33157012011,2011,"Tuscarawas","Sep",4.36,63.7,54.4,0
33157012011,2011,"Tuscarawas","Oct",4.65,52,42,0
33157012011,2011,"Tuscarawas","Nov",4.61,46.2,36,0
33157012011,2011,"Tuscarawas","Dec",4.09,36.6,29.2,1
33157012012,2012,"Tuscarawas","Jan",2.96,32.1,23.5,1
33157012012,2012,"Tuscarawas","Feb",1.88,34.6,26.1,1
33157012012,2012,"Tuscarawas","Mar",2.91,50.9,39,0
33157012012,2012,"Tuscarawas","Apr",1.36,49.7,37.8,0
33157012012,2012,"Tuscarawas","May",2.47,66.2,53.2,0
33157012012,2012,"Tuscarawas","Jun",2.6,69.6,56.7,0
33157012012,2012,"Tuscarawas","Jul",4,76.8,65.1,0
33157012012,2012,"Tuscarawas","Aug",2.2,70.7,58,0
33157012012,2012,"Tuscarawas","Sep",4.54,62.2,50.4,0
33157012012,2012,"Tuscarawas","Oct",4.85,52.4,42.5,0
33157012012,2012,"Tuscarawas","Nov",0.66,38.8,28.7,1
33157012012,2012,"Tuscarawas","Dec",4.56,37.1,29.9,1
33157012013,2013,"Tuscarawas","Jan",1.81,30.1,21.6,1
33157012013,2013,"Tuscarawas","Feb",2.03,28.6,21.3,1
33157012013,2013,"Tuscarawas","Mar",1.87,35,27.6,1
33157012013,2013,"Tuscarawas","Apr",3.3,50.5,38.6,0
33157012013,2013,"Tuscarawas","May",1.99,61.9,50.2,0
33157012013,2013,"Tuscarawas","Jun",7.8,68.6,58.3,0
33157012013,2013,"Tuscarawas","Jul",5.18,71.8,62.3,0
33157012013,2013,"Tuscarawas","Aug",1.65,69.5,58.7,0
33157012013,2013,"Tuscarawas","Sep",1.74,63.3,51.3,0
33157012013,2013,"Tuscarawas","Oct",2.87,54.3,43.7,0
33157012013,2013,"Tuscarawas","Nov",3.33,38.2,29.5,1
33157012013,2013,"Tuscarawas","Dec",3.62,32.6,25.6,1
33157012014,2014,"Tuscarawas","Jan",1.9,20.3,10.7,1
33157012014,2014,"Tuscarawas","Feb",2.2,23.9,14.4,1
33157012014,2014,"Tuscarawas","Mar",2.08,33.2,22.1,1
33157012014,2014,"Tuscarawas","Apr",5.77,50.9,38.4,0
33157012014,2014,"Tuscarawas","May",4.1,61.5,50.1,0
33157012014,2014,"Tuscarawas","Jun",5.7,70.3,59.4,0
33157012014,2014,"Tuscarawas","Jul",4.87,69.6,59.3,0
33157012014,2014,"Tuscarawas","Aug",7.05,70,59.1,0
33157012014,2014,"Tuscarawas","Sep",0.91,64,52.3,0
33157012014,2014,"Tuscarawas","Oct",2.37,53.6,43.5,0
33157012014,2014,"Tuscarawas","Nov",1.85,37.4,29,1
33157012014,2014,"Tuscarawas","Dec",2.85,35.6,29.2,1
33157012015,2015,"Tuscarawas","Jan",2.22,24.9,16.7,1
33157012015,2015,"Tuscarawas","Feb",1.57,17,6.6,1
33157012015,2015,"Tuscarawas","Mar",3.7,35.3,25.2,1
33157012015,2015,"Tuscarawas","Apr",4.23,51.8,40.6,0
33157012015,2015,"Tuscarawas","May",3.42,65.1,53.1,0
33157012015,2015,"Tuscarawas","Jun",7.55,69.6,59.8,0
33157012015,2015,"Tuscarawas","Jul",3.61,71.3,60.5,0
33157012015,2015,"Tuscarawas","Aug",1.16,69.8,57.6,0
33157012015,2015,"Tuscarawas","Sep",3.1,68.3,56.2,0
33157012015,2015,"Tuscarawas","Oct",2.34,53.3,42.4,0
33157012015,2015,"Tuscarawas","Nov",1.74,48,36.8,0
33157012015,2015,"Tuscarawas","Dec",3.55,44,35.4,0
33157012016,2016,"Tuscarawas","Jan",1.16,26.1,16.9,1
33157012016,2016,"Tuscarawas","Feb",3.56,33,23.6,1
33157012016,2016,"Tuscarawas","Mar",3.61,45.6,35,0
33157012016,2016,"Tuscarawas","Apr",3.82,49.2,36.8,0
33157012016,2016,"Tuscarawas","May",3.28,59.9,48.8,0
33157012016,2016,"Tuscarawas","Jun",2.04,71,58.8,0
33157012016,2016,"Tuscarawas","Jul",2.67,75.3,63.6,0
33157012016,2016,"Tuscarawas","Aug",3.76,76.6,66.1,0
33157012016,2016,"Tuscarawas","Sep",3.94,69.1,56.8,0
33157012016,2016,"Tuscarawas","Oct",3.62,56.5,45.6,0
33157012016,2016,"Tuscarawas","Nov",1.3,44.6,33.2,0
33157012016,2016,"Tuscarawas","Dec",3.85,31,24.5,1
33157012017,2017,"Tuscarawas","Jan",3.66,34.4,27.2,1
33157012017,2017,"Tuscarawas","Feb",1.98,39.9,30,1
33157012017,2017,"Tuscarawas","Mar",4.76,39.7,31,1
33157012017,2017,"Tuscarawas","Apr",4.27,55.9,43.7,0
33157012017,2017,"Tuscarawas","May",5.33,59.9,49.4,0
33157012017,2017,"Tuscarawas","Jun",4.15,69.1,58,0
33157012017,2017,"Tuscarawas","Jul",7.23,72.8,63.1,0
33157012017,2017,"Tuscarawas","Aug",1.91,69.3,58.5,0
33157012017,2017,"Tuscarawas","Sep",0.94,65.3,52.9,0
33157012017,2017,"Tuscarawas","Oct",3.91,57.4,46.3,0
33157012017,2017,"Tuscarawas","Nov",5.46,41.6,32,0
33157012017,2017,"Tuscarawas","Dec",1.52,28.9,20.5,1
33157012018,2018,"Tuscarawas","Jan",2.45,24.1,14.4,1
33157012018,2018,"Tuscarawas","Feb",6.3,36.9,27.7,1
33157012018,2018,"Tuscarawas","Mar",2.53,35.1,26.4,1
33157012018,2018,"Tuscarawas","Apr",5.37,45.1,34.5,0
33157012018,2018,"Tuscarawas","May",3.22,67.7,55.5,0
33157012018,2018,"Tuscarawas","Jun",5.24,70.5,60.7,0
33157012018,2018,"Tuscarawas","Jul",3.2,73.9,62.6,0
33157012018,2018,"Tuscarawas","Aug",4.33,73.6,64.1,0
33157012018,2018,"Tuscarawas","Sep",7.14,69.4,60.4,0
33157012018,2018,"Tuscarawas","Oct",2.55,54,44.2,0
33157012018,2018,"Tuscarawas","Nov",5.16,37.6,31.6,1
33157012018,2018,"Tuscarawas","Dec",3.9,34.7,27.5,1
33157012019,2019,"Tuscarawas","Jan",2.96,27.4,19.2,1
33157012019,2019,"Tuscarawas","Feb",4.41,32.8,23.9,1
33157012019,2019,"Tuscarawas","Mar",3.49,36.2,26.2,1
33157012019,2019,"Tuscarawas","Apr",3.87,52.6,41.2,0
33157012019,2019,"Tuscarawas","May",4.33,63.3,52.3,0
33157012019,2019,"Tuscarawas","Jun",7.95,68.4,58.8,0
33157012019,2019,"Tuscarawas","Jul",4.91,75.1,64.9,0
33157012019,2019,"Tuscarawas","Aug",3.93,71.2,60.7,0
33157012019,2019,"Tuscarawas","Sep",1.9,68.9,56.1,0
33157012019,2019,"Tuscarawas","Oct",4.68,56.6,44.8,0
33157012019,2019,"Tuscarawas","Nov",2.51,37.1,27.6,1
33157012019,2019,"Tuscarawas","Dec",3.44,35.4,26.9,1
33157012020,2020,"Tuscarawas","Jan",3.86,34.8,27.8,1
33157012020,2020,"Tuscarawas","Feb",3.14,32.5,24.3,1
33157012020,2020,"Tuscarawas","Mar",6.73,44.6,35.4,0
33157012020,2020,"Tuscarawas","Apr",3.81,47.3,36.8,0
33157012020,2020,"Tuscarawas","May",3.86,58,47.4,0
33157012020,2020,"Tuscarawas","Jun",3.85,69.5,58,0
33157012020,2020,"Tuscarawas","Jul",2.33,76.4,64.8,0
33157012020,2020,"Tuscarawas","Aug",3.28,72.2,60.8,0
33157012020,2020,"Tuscarawas","Sep",2.84,64.3,52.4,0
33157012020,2020,"Tuscarawas","Oct",3.58,53.7,44.6,0
33157012020,2020,"Tuscarawas","Nov",2.28,45.9,34.9,0
33157012020,2020,"Tuscarawas","Dec",2.44,33.1,26.5,1
33157012021,2021,"Tuscarawas","Jan",1.82,30.8,25.5,1
33157012021,2021,"Tuscarawas","Feb",1.74,25.7,17.9,1
33157012021,2021,"Tuscarawas","Mar",3.06,43.8,30.5,1
33157012021,2021,"Tuscarawas","Apr",2.55,50.8,38.5,0
33157012021,2021,"Tuscarawas","May",3.66,58.3,46.3,0
33157012021,2021,"Tuscarawas","Jun",3.09,71,60.1,0
33157012021,2021,"Tuscarawas","Jul",5.32,72.4,62.5,0
33157012021,2021,"Tuscarawas","Aug",4.87,74.5,64.4,0
33157012021,2021,"Tuscarawas","Sep",2.8,66.2,54.9,0
33157012021,2021,"Tuscarawas","Oct",3.66,60.5,51.8,0
33157012021,2021,"Tuscarawas","Nov",1.53,40.1,30.6,1
33157012021,2021,"Tuscarawas","Dec",3.94,39.8,30.8,1
33159012001,2001,"Union","Jan",1.04,27,19.8,1
33159012001,2001,"Union","Feb",1.46,33.4,25.5,1
33159012001,2001,"Union","Mar",0.93,35.9,27,1
33159012001,2001,"Union","Apr",4.32,54.7,42.4,0
33159012001,2001,"Union","May",5.91,62.2,51.2,0
33159012001,2001,"Union","Jun",2.78,69.1,58.2,0
33159012001,2001,"Union","Jul",3.34,72.6,61.9,0
33159012001,2001,"Union","Aug",4.66,73,62.7,0
33159012001,2001,"Union","Sep",3.55,62.4,51.1,0
33159012001,2001,"Union","Oct",4.5,54.1,43.9,0
33159012001,2001,"Union","Nov",3.44,48.2,37.2,0
33159012001,2001,"Union","Dec",3,37.2,29.8,1
33159012002,2002,"Union","Jan",1.35,34.1,26.6,1
33159012002,2002,"Union","Feb",1.82,34.9,25.7,1
33159012002,2002,"Union","Mar",3.2,38.3,28.6,1
33159012002,2002,"Union","Apr",4.65,52.6,42,0
33159012002,2002,"Union","May",4.01,57.2,45.8,0
33159012002,2002,"Union","Jun",2.84,72.2,60.9,0
33159012002,2002,"Union","Jul",3.5,76.2,64.6,0
33159012002,2002,"Union","Aug",2.41,74.2,62.9,0
33159012002,2002,"Union","Sep",6.19,68.7,55.8,0
33159012002,2002,"Union","Oct",2.16,51.6,42.5,0
33159012002,2002,"Union","Nov",2.83,39.6,32.7,0
33159012002,2002,"Union","Dec",2.61,30.2,24,1
33159012003,2003,"Union","Jan",1.27,20.4,13.3,1
33159012003,2003,"Union","Feb",2.58,24,16,1
33159012003,2003,"Union","Mar",2.42,40.6,29.6,1
33159012003,2003,"Union","Apr",2.49,52.1,40.2,0
33159012003,2003,"Union","May",7.48,59.8,49.8,0
33159012003,2003,"Union","Jun",3.79,66.5,56.3,0
33159012003,2003,"Union","Jul",6.4,71.7,61.4,0
33159012003,2003,"Union","Aug",5.34,72.8,62.6,0
33159012003,2003,"Union","Sep",5.4,62.8,52.1,0
33159012003,2003,"Union","Oct",2.33,51.4,40,0
33159012003,2003,"Union","Nov",3.47,46.2,37.6,0
33159012003,2003,"Union","Dec",2.84,32.3,26,1
33159012004,2004,"Union","Jan",3.73,22.7,15.2,1
33159012004,2004,"Union","Feb",1.37,30.3,21.7,1
33159012004,2004,"Union","Mar",3.05,42.1,33.4,0
33159012004,2004,"Union","Apr",2.35,51.4,41.3,0
33159012004,2004,"Union","May",6.95,64.9,53.8,0
33159012004,2004,"Union","Jun",5.42,68.4,58.1,0
33159012004,2004,"Union","Jul",4.08,71.8,61.9,0
33159012004,2004,"Union","Aug",4.43,69,58.7,0
33159012004,2004,"Union","Sep",1.82,66.2,54.6,0
33159012004,2004,"Union","Oct",2.28,53.4,42.5,0
33159012004,2004,"Union","Nov",3.11,44.8,36.9,0
33159012004,2004,"Union","Dec",2.94,30.5,22.6,1
33159012005,2005,"Union","Jan",8.57,28.2,20.8,1
33159012005,2005,"Union","Feb",1.42,32.1,24.3,1
33159012005,2005,"Union","Mar",2.55,35.4,26.8,1
33159012005,2005,"Union","Apr",4.13,52,40.1,0
33159012005,2005,"Union","May",2.91,56.8,44.9,0
33159012005,2005,"Union","Jun",1.46,72.8,61.9,0
33159012005,2005,"Union","Jul",3.19,75.2,64.4,0
33159012005,2005,"Union","Aug",6.45,74.1,63.3,0
33159012005,2005,"Union","Sep",4.83,68.2,56.2,0
33159012005,2005,"Union","Oct",2.78,54,44.3,0
33159012005,2005,"Union","Nov",4.11,44.2,34.1,0
33159012005,2005,"Union","Dec",1.7,26.5,20.1,1
33159012006,2006,"Union","Jan",2.52,38.7,31.7,1
33159012006,2006,"Union","Feb",1.51,31.1,22.8,1
33159012006,2006,"Union","Mar",2.47,38.4,29.8,1
33159012006,2006,"Union","Apr",2.58,54.6,42,0
33159012006,2006,"Union","May",3.77,60,49,0
33159012006,2006,"Union","Jun",5.23,68,56.7,0
33159012006,2006,"Union","Jul",4.75,74.7,64.2,0
33159012006,2006,"Union","Aug",3.21,73.4,62.8,0
33159012006,2006,"Union","Sep",3.95,61.8,52,0
33159012006,2006,"Union","Oct",5.22,50,40.1,0
33159012006,2006,"Union","Nov",2.39,43.5,34.4,0
33159012006,2006,"Union","Dec",3.51,37.7,29.4,1
33159012007,2007,"Union","Jan",4.13,32.2,25.4,1
33159012007,2007,"Union","Feb",2.03,18.8,10.5,1
33159012007,2007,"Union","Mar",5.47,44.2,34.4,0
33159012007,2007,"Union","Apr",4.34,48.2,38,0
33159012007,2007,"Union","May",2.14,64.7,51.3,0
33159012007,2007,"Union","Jun",2.3,70.7,58.2,0
33159012007,2007,"Union","Jul",3.24,70.4,58.4,0
33159012007,2007,"Union","Aug",5.73,75.3,64.4,0
33159012007,2007,"Union","Sep",2.46,67.5,54.4,0
33159012007,2007,"Union","Oct",3.06,59.9,49.7,0
33159012007,2007,"Union","Nov",2.55,42,33.2,0
33159012007,2007,"Union","Dec",3.78,32.4,25.8,1
33159012008,2008,"Union","Jan",1.73,29,20.9,1
33159012008,2008,"Union","Feb",4.87,27.7,19.9,1
33159012008,2008,"Union","Mar",5.78,36,27.9,1
33159012008,2008,"Union","Apr",2.28,52.8,41.1,0
33159012008,2008,"Union","May",4.65,57.8,46.8,0
33159012008,2008,"Union","Jun",8.18,71.4,60.9,0
33159012008,2008,"Union","Jul",2.47,73.1,62.1,0
33159012008,2008,"Union","Aug",1.27,71.2,59.3,0
33159012008,2008,"Union","Sep",2.17,67.3,54.9,0
33159012008,2008,"Union","Oct",1.27,52.3,40.2,0
33159012008,2008,"Union","Nov",1.71,39.6,31,1
33159012008,2008,"Union","Dec",4.47,29.8,21,1
33159012009,2009,"Union","Jan",1.92,19.8,11.8,1
33159012009,2009,"Union","Feb",1.62,31,22,1
33159012009,2009,"Union","Mar",1.55,42.6,30.7,1
33159012009,2009,"Union","Apr",3.93,50.9,39.8,0
33159012009,2009,"Union","May",3.45,61.4,49.1,0
33159012009,2009,"Union","Jun",3.63,70.2,58.8,0
33159012009,2009,"Union","Jul",3.78,69,58.9,0
33159012009,2009,"Union","Aug",2.95,71,60.6,0
33159012009,2009,"Union","Sep",1.8,64,53.4,0
33159012009,2009,"Union","Oct",4.77,49.8,40,0
33159012009,2009,"Union","Nov",0.7,45.8,36.2,0
33159012009,2009,"Union","Dec",3.16,30.2,23.4,1
33159012010,2010,"Union","Jan",1.36,23.8,17.7,1
33159012010,2010,"Union","Feb",1.82,25.2,18.7,1
33159012010,2010,"Union","Mar",2.39,41.4,31.1,1
33159012010,2010,"Union","Apr",1.87,56.1,43.1,0
33159012010,2010,"Union","May",3.97,64,53.2,0
33159012010,2010,"Union","Jun",7.1,73,63,0
33159012010,2010,"Union","Jul",2.66,75.7,64.7,0
33159012010,2010,"Union","Aug",3.54,74.6,63.5,0
33159012010,2010,"Union","Sep",1.68,66.3,53.8,0
33159012010,2010,"Union","Oct",1.39,55,43.3,0
33159012010,2010,"Union","Nov",4.51,41.6,29.9,1
33159012010,2010,"Union","Dec",1.16,24.4,18.5,1
33159012011,2011,"Union","Jan",1.06,22.5,15,1
33159012011,2011,"Union","Feb",4.89,29.4,21.3,1
33159012011,2011,"Union","Mar",4.26,39.3,30.2,1
33159012011,2011,"Union","Apr",6.22,52.1,41.5,0
33159012011,2011,"Union","May",6.78,62.4,52.7,0
33159012011,2011,"Union","Jun",3.67,71.4,60.8,0
33159012011,2011,"Union","Jul",4.39,78.2,66.9,0
33159012011,2011,"Union","Aug",3.22,72.2,61.2,0
33159012011,2011,"Union","Sep",5.9,63.4,54.4,0
33159012011,2011,"Union","Oct",3.73,52.9,42.4,0
33159012011,2011,"Union","Nov",5.02,46.5,37.4,0
33159012011,2011,"Union","Dec",5.01,36.2,29.8,1
33159012012,2012,"Union","Jan",2.9,30.9,23,1
33159012012,2012,"Union","Feb",1.35,34.3,26.2,1
33159012012,2012,"Union","Mar",2.35,51.7,40.9,0
33159012012,2012,"Union","Apr",2.42,50.2,38.6,0
33159012012,2012,"Union","May",3.16,67.4,55.1,0
33159012012,2012,"Union","Jun",2.34,71.3,58.8,0
33159012012,2012,"Union","Jul",3.04,77.8,66.4,0
33159012012,2012,"Union","Aug",2.13,71.6,59.3,0
33159012012,2012,"Union","Sep",6.55,63.1,51.9,0
33159012012,2012,"Union","Oct",4.09,51.7,42.1,0
33159012012,2012,"Union","Nov",0.85,39.7,29.5,1
33159012012,2012,"Union","Dec",4.03,37.1,30.6,1
33159012013,2013,"Union","Jan",2.24,29.5,21.4,1
33159012013,2013,"Union","Feb",1.9,28.5,21.1,1
33159012013,2013,"Union","Mar",2.93,34.4,27,1
33159012013,2013,"Union","Apr",4.61,50.8,39.3,0
33159012013,2013,"Union","May",1.62,64.1,52.9,0
33159012013,2013,"Union","Jun",4.06,70.1,59.8,0
33159012013,2013,"Union","Jul",7.03,72.6,63.5,0
33159012013,2013,"Union","Aug",2.24,70.6,60,0
33159012013,2013,"Union","Sep",2.72,64.8,52.9,0
33159012013,2013,"Union","Oct",3.65,54,43.2,0
